"","Grupo","Fecha","Destino","Tarifa.min","Duración","Cantidad"
"1734","Asesores","T","Mexico",0.026,0,0
"1735","Asesores","T","Mexico",0.026,0,0
"1736","Asesores","T","Mexico",0.026,0,0
"1737","Asesores","T","Mexico",0.026,0,0
"1738","Asesores","T","Mexico",0.026,0,0
"1739","Asesores","T","Colombia",0.063,0,0
"1740","Asesores","T","Mexico",0.026,0,0
"1741","Asesores","T","Colombia",0.063,20,0.13
"1742","UCC","T","Mexico",0.026,306,0.23
"1743","Asesores","T","Mexico",0.026,0,0
"1744","Asesores","T","Mexico",0.026,0,0
"1745","","T","Mexico",0.026,597,0.33
"1746","Asesores","T","Mexico",0.026,0,0
"1747","Asesores","T","Mexico",0.026,0,0
"1748","Asesores","T","Mexico",0.026,0,0
"1749","Asesores","T","Mexico",0.026,0,0
"1750","Asesores","T","Mexico",0.026,0,0
"1751","Asesores","T","Mexico",0.026,0,0
"1752","Asesores","T","Mexico",0.026,0,0
"1753","Asesores","T","Mexico",0.026,0,0
"1754","Tutores","T","Mexico",0.026,0,0
"1755","UCC","T","Mexico",0.026,0,0
"1756","Asesores","T","Mexico",0.026,544,0.33
"1757","Asesores","T","Spain",0.021,4,0.06
"1758","Asesores","T","Mexico",0.026,56,0.1
"1759","Asesores","T","Mexico",0.026,0,0
"1760","","T","Chile",0.153,325,0.99
"1761","Asesores","T","Mexico",0.026,57,0.1
"1762","Asesores","T","Mexico",0.026,0,0
"1763","Asesores","T","Mexico",0.007,0,0
"1764","Asesores","T","Mexico",0.026,268,0.2
"1765","","T","Mexico",0.026,0,0
"1766","Asesores","T","Colombia",0.063,0,0
"1767","Asesores","T","Mexico",0.026,6,0.1
"1768","Asesores","T","Colombia",0.063,0,0
"1769","Asesores","T","Mexico",0.026,621,0.36
"1770","Asesores","T","Mexico",0.026,0,0
"1771","Asesores","T","Bolivia",0.158,0,0
"1772","Asesores","T","Mexico",0.026,68,0.12
"1773","Tutores","T","Ireland",0.09,209,0.43
"1774","Asesores","T","Mexico",0.026,663,0.38
"1775","Asesores","T","Mexico",0.026,755,0.41
"1776","Asesores","T","Mexico",0.026,0,0
"1777","","T","Mexico",0.026,352,0.23
"1778","Tutores","T","Mexico",0.007,0,0
"1779","Asesores","T","Mexico",0.026,236,0.17
"1780","Tutores","T","Mexico",0.026,16,0.1
"1781","Asesores","T","Colombia",0.063,21,0.13
"1782","Tutores","T","Mexico",0.007,65,0.05
"1783","Asesores","T","Mexico",0.026,0,0
"1784","Asesores","T","Mexico",0.026,0,0
"1785","Asesores","T","Mexico",0.026,30,0.1
"1786","Asesores","T","Mexico",0.026,0,0
"1787","Asesores","T","Bolivia",0.158,31,0.23
"1788","Dsigno","T","Netherlands",0.09,0,0
"1789","Asesores","T","Mexico",0.026,486,0.3
"1790","Asesores","T","Mexico",0.026,139,0.15
"1791","Asesores","T","Ecuador",0.226,0,0
"1792","Asesores","T","Mexico",0.026,0,0
"1793","Asesores","T","Mexico",0.007,0,0
"1794","","T","Colombia",0.063,43,0.13
"1795","Asesores","T","Mexico",0.026,35,0.1
"1796","Asesores","T","Mexico",0.026,0,0
"1797","Tutores","T","Mexico",0.026,0,0
"1798","Asesores","T","Brazil",0.111,43,0.18
"1799","Asesores","T","Colombia",0.063,0,0
"1800","Asesores","T","Mexico",0.026,0,0
"1801","Asesores","T","Colombia",0.063,0,0
"1802","Tutores","T","Peru",0.126,248,0.7
"1803","Asesores","T","Mexico",0.026,35,0.1
"1804","Tutores","T","DominicanRepublic",0.084,0,0
"1805","Tutores","T","DominicanRepublic",0.084,0,0
"1806","Asesores","T","Honduras",0.357,406,2.57
"1807","Tutores","T","Spain",0,0,0
"1808","Asesores","T","Mexico",0.026,0,0
"1809","Tutores","T","Mexico",0.026,0,0
"1810","Asesores","T","Mexico",0.026,0,0
"1811","Asesores","T","UnitedKingdom",0.09,336,0.61
"1812","UCC","T","Mexico",0.026,0,0
"1813","UCC","T","Mexico",0.007,0,0
"1814","Tutores","T","Belgium",0.067,4,0.14
"1815","UCC","T","Mexico",0.026,206,0.17
"1816","Asesores","T","Colombia",0.063,518,0.64
"1817","Asesores","T","Colombia",0.063,27,0.13
"1818","Asesores","T","Mexico",0.026,0,0
"1819","Asesores","T","Mexico",0.026,348,0.23
"1820","Asesores","T","Colombia",0.063,9,0.13
"1821","Tutores","T","Mexico",0.026,141,0.15
"1822","Tutores","T","Chile",0.153,0,0
"1823","Asesores","T","Colombia",0.063,432,0.57
"1824","Asesores","T","Mexico",0.026,0,0
"1825","Tutores","T","Ecuador",0.226,101,0.52
"1826","Asesores","T","Colombia",0.063,48,0.13
"1827","Asesores","T","Spain",0,0,0
"1828","Asesores","T","Mexico",0.026,9,0.1
"1829","Asesores","T","Mexico",0.026,0,0
"1830","Asesores","T","Mexico",0.026,0,0
"1831","Administracion","T","Morocco",0.496,0,0
"1832","Tutores","T","Switzerland",0.021,0,0
"1833","Asesores","T","France",0.072,91,0.21
"1834","Asesores","T","France",0.021,5,0.06
"1835","Asesores","T","Mexico",0.026,0,0
"1836","Asesores","T","Colombia",0.063,0,0
"1837","Asesores","T","Mexico",0.026,0,0
"1838","Asesores","T","Mexico",0.026,0,0
"1839","Asesores","T","Colombia",0.063,0,0
"1840","Asesores","T","France",0.072,462,0.65
"1841","Asesores","T","Mexico",0.026,873,0.46
"1842","Asesores","T","Mexico",0.026,0,0
"1843","Tutores","T","Peru",0.126,0,0
"1844","Asesores","T","Ecuador",0.226,0,0
"1845","Asesores","T","Mexico",0.026,2,0.1
"1846","Asesores","T","Colombia",0.063,70,0.2
"1847","Asesores","T","Colombia",0.063,6,0.13
"1848","Asesores","T","Mexico",0.026,0,0
"1849","Asesores","T","ElSalvador",0.244,234,1.05
"1850","Tutores","T","CostaRica",0.086,93,0.24
"1851","Tutores","T","Peru",0.126,1,0
"1852","Tutores","T","Germany",0.09,0,0
"1853","Tutores","T","Peru",0.126,14,0.2
"1854","Tutores","T","Mexico",0.026,146,0.15
"1855","Tutores","T","Colombia",0.063,187,0.32
"1856","Tutores","T","Peru",0.126,116,0.32
"1857","Tutores","T","Peru",0.126,2,0.2
"1858","Tutores","T","Mexico",0.026,0,0
"1859","Tutores","T","UnitedKingdom",0.09,25,0.16
"1860","","T","Bolivia",0.114,1113,2.24
"1861","","T","Bolivia",0.158,0,0
"1862","Asesores","T","Ecuador",0.226,803,3.23
"1863","Asesores","T","Israel",0.09,0,0
"1864","Coordinadores","T","Colombia",0.063,350,0.45
"1865","Coordinadores","T","Colombia",0.063,1,0.13
"1866","Asesores","T","Colombia",0.063,0,0
"1867","Tutores","T","Bolivia",0.158,201,0.7
"1868","Asesores","T","DominicanRepublic",0,0,0
"1869","Coordinadores","T","Canada",0.026,48,0.07
"1870","Asesores","T","Portugal",0.113,60,0.18
"1871","Asesores","T","Portugal",0.113,5,0.18
"1872","Asesores","T","Italy",0.09,63,0.25
"1873","Tutores","T","Netherlands",0.09,151,0.34
"1874","Asesores","T","Mexico",0.026,68,0.12
"1875","Asesores","T","Mexico",0.026,222,0.17
"1876","Asesores","T","Colombia",0.063,113,0.2
"1877","Asesores","T","USA",0.021,0,0
"1878","Asesores","T","Panama",0.177,285,0.96
"1879","Asesores","T","Colombia",0.063,84,0.2
"1880","Asesores","T","Colombia",0.063,0,0
"1881","Asesores","T","Colombia",0.063,0,0
"1882","Asesores","T","USA",0,0,0
"1883","Asesores","T","Colombia",0.063,188,0.32
"1884","Asesores","T","Colombia",0.063,892,1.02
"1885","Asesores","T","Mexico",0.026,0,0
"1886","Asesores","T","Colombia",0.063,0,0
"1887","Asesores","T","Mexico",0.026,0,0
"1888","Asesores","T","Colombia",0.063,0,0
"1889","Asesores","T","CostaRica",0.086,27,0.16
"1890","Asesores","T","Colombia",0.063,0,0
"1891","Asesores","T","USA",0.021,667,0.29
"1892","Asesores","T","USA",0.021,2,0.06
"1893","Asesores","T","Colombia",0.04,127,0.19
"1894","Asesores","T","Colombia",0.063,0,0
"1895","Asesores","T","Mexico",0.026,0,0
"1896","Asesores","T","Mexico",0.026,0,0
"1897","Asesores","T","Mexico",0.026,19,0.1
"1898","Asesores","T","PuertoRico",0.021,0,0
"1899","Asesores","T","Ecuador",0.226,442,1.88
"1900","Asesores","T","Mexico",0.026,0,0
"1901","Asesores","T","EquatorialGuinea",0.545,0,0
"1902","Asesores","T","CostaRica",0.062,47,0.13
"1903","Asesores","T","Colombia",0.063,0,0
"1904","Asesores","T","Colombia",0.063,619,0.76
"1905","Asesores","T","Mexico",0.026,743,0.41
"1906","UCC","T","Mexico",0.007,0,0
"1907","Asesores","T","Mexico",0.026,0,0
"1908","UCC","T","Mexico",0.026,18,0.1
"1909","UCC","T","Mexico",0.007,0,0
"1910","Asesores","T","Mexico",0.026,0,0
"1911","Asesores","T","Mexico",0.026,0,0
"1912","Asesores","T","Mexico",0,0,0
"1913","Asesores","T","Mexico",0.026,15,0.1
"1914","Asesores","T","Mexico",0.026,58,0.1
"1915","Asesores","T","Mexico",0.026,0,0
"1916","UCC","T","Mexico",0.026,34,0.1
"1917","Asesores","T","Venezuela",0.193,83,0.46
"1918","Asesores","T","Mexico",0.026,3,0.1
"1919","Asesores","T","Mexico",0.026,0,0
"1920","Asesores","T","Mexico",0.026,0,0
"1921","UCC","T","Mexico",0.026,75,0.12
"1922","UCC","T","Mexico",0.026,50,0.1
"1923","Asesores","T","Mexico",0.026,61,0.12
"1924","Asesores","T","Germany",0.09,3,0.16
"1925","UCC","T","Mexico",0.026,61,0.12
"1926","Asesores","T","Mexico",0.026,86,0.12
"1927","Asesores","T","Panama",0.177,0,0
"1928","UCC","T","Mexico",0.026,0,0
"1929","Asesores","T","Mexico",0.026,44,0.1
"1930","Asesores","T","Mexico",0.026,0,0
"1931","Asesores","T","Venezuela",0.193,872,2.97
"1932","Asesores","T","Spain",0,0,0
"1933","UCC","T","Mexico",0.007,0,0
"1934","Asesores","T","Colombia",0.063,242,0.39
"1935","Asesores","T","Mexico",0.026,18,0.1
"1936","Tutores","T","UnitedKingdom",0.09,23,0.16
"1937","Asesores","T","Mexico",0.026,0,0
"1938","Asesores","T","Mexico",0.026,0,0
"1939","Asesores","T","Mexico",0.026,0,0
"1940","Asesores","T","Mexico",0.026,0,0
"1941","Asesores","T","Mexico",0.026,0,0
"1942","Asesores","T","Mexico",0.026,7,0.1
"1943","UCC","T","Mexico",0.026,0,0
"1944","Asesores","T","Mexico",0.007,0,0
"1945","Tutores","T","Peru",0.126,1150,2.59
"1946","UCC","T","Mexico",0.026,22,0.1
"1947","UCC","T","Mexico",0.026,0,0
"1948","Asesores","T","Colombia",0.063,89,0.2
"1949","Asesores","T","Colombia",0.063,44,0.13
"1950","Asesores","T","Mexico",0.026,24,0.1
"1951","Asesores","T","Mexico",0.026,0,0
"1952","Asesores","T","Mexico",0.026,0,0
"1953","Asesores","T","Mexico",0.026,0,0
"1954","Asesores","T","Mexico",0.026,0,0
"1955","Asesores","T","Mexico",0.026,89,0.12
"1956","Asesores","T","Chile",0.153,39,0.22
"1957","UCC","T","Mexico",0.026,123,0.15
"1958","UCC","T","Mexico",0.007,0,0
"1959","Asesores","T","Peru",0.126,54,0.2
"1960","","T","Mexico",0.026,0,0
"1961","","T","Mexico",0.026,0,0
"1962","Asesores","T","Colombia",0.063,26,0.13
"1963","UCC","T","Mexico",0.026,57,0.1
"1964","Asesores","T","Mexico",0.026,78,0.12
"1965","","T","Peru",0.126,134,0.45
"1966","","T","Spain",0,0,0
"1967","","T","Colombia",0.063,4,0.13
"1968","","T","Colombia",0.063,0,0
"1969","Asesores","T","Ecuador",0.226,360,1.43
"1970","Asesores","T","Mexico",0.026,88,0.12
"1971","","T","Mexico",0.026,0,0
"1972","Asesores","T","Mexico",0.026,927,0.49
"1973","Tutores","T","UnitedKingdom",0.09,158,0.34
"1974","Asesores","T","Colombia",0.063,51,0.13
"1975","Asesores","T","Mexico",0.026,230,0.17
"1976","Asesores","T","Mexico",0.026,0,0
"1977","Asesores","T","Mexico",0.026,0,0
"1978","Tutores","T","Belgium",0.067,57,0.14
"1979","Asesores","T","Mexico",0.026,38,0.1
"1980","Tutores","T","Argentina",0.153,424,1.29
"1981","Tutores","T","USA",0.021,127,0.1
"1982","Asesores","T","Mexico",0.026,54,0.1
"1983","Tutores","T","UnitedKingdom",0.09,52,0.16
"1984","Asesores","T","Mexico",0.026,2,0.1
"1985","Asesores","T","Mexico",0.026,5,0.1
"1986","Asesores","T","Mexico",0.026,0,0
"1987","Tutores","T","CostaRica",0.086,59,0.16
"1988","Asesores","T","Colombia",0.063,3,0.13
"1989","Asesores","T","Colombia",0.063,0,0
"1990","","T","Mexico",0.026,41,0.1
"1991","Tutores","T","Mexico",0.026,205,0.17
"1992","","T","Colombia",0.063,0,0
"1993","Asesores","T","Mexico",0.026,39,0.1
"1994","UCC","T","Mexico",0.026,26,0.1
"1995","UCC","T","Mexico",0.026,0,0
"1996","UCC","T","Mexico",0.026,1,0.1
"1997","Tutores","T","Mexico",0,0,0
"1998","UCC","T","Mexico",0.026,85,0.12
"1999","Tutores","T","Mexico",0.026,37,0.1
"2000","UCC","T","Mexico",0.026,0,0
"2001","Asesores","T","Colombia",0.063,24,0.13
"2002","Asesores","T","Colombia",0.063,0,0
"2003","UCC","T","Mexico",0.026,168,0.15
"2004","Asesores","T","Peru",0.126,1,0
"2005","Tutores","T","DominicanRepublic",0.142,0,0
"2006","Tutores","T","DominicanRepublic",0.142,0,0
"2007","Tutores","T","USA",0.021,0,0
"2008","Asesores","T","Colombia",0.063,0,0
"2009","Asesores","T","Colombia",0.063,62,0.2
"2010","Tutores","T","Mexico",0.026,0,0
"2011","Tutores","T","Mexico",0.026,26,0.1
"2012","Tutores","T","UnitedKingdom",0.021,323,0.17
"2013","Tutores","T","Germany",0.09,122,0.34
"2014","Tutores","T","Chile",0.153,130,0.53
"2015","Tutores","T","Argentina",0.153,91,0.38
"2016","Tutores","T","Germany",0.09,148,0.34
"2017","Asesores","T","Qatar",0.352,0,0
"2018","Administracion","T","Spain",0.09,0,0
"2019","CPA","T","Spain",0.074,1076,1.4
"2020","CPA","T","Spain",0.074,16,0.14
"2021","CPA","T","Spain",0.074,2,0.14
"2022","Asesores","T","Colombia",0.063,71,0.2
"2023","Tutores","T","Mexico",0.026,190,0.17
"2024","Tutores","T","Mexico",0.026,210,0.17
"2025","Tutores","T","Mexico",0.026,204,0.17
"2026","Asesores","T","Italy",0.09,3,0.16
"2027","Tutores","T","Colombia",0.063,222,0.32
"2028","UCC","T","Mexico",0.026,0,0
"2029","Asesores","T","PuertoRico",0.021,156,0.1
"2030","UCC","T","Mexico",0.026,0,0
"2031","Asesores","T","Mexico",0.026,56,0.1
"2032","UCC","T","Mexico",0.026,264,0.2
"2033","UCC","T","Mexico",0.026,0,0
"2034","Asesores","T","Colombia",0.063,146,0.26
"2035","UCC","T","Mexico",0.026,0,0
"2036","Asesores","T","Qatar",0.352,0,0
"2037","Asesores","T","Mexico",0.026,65,0.12
"2038","Profesores","T","DominicanRepublic",0.142,137,0.5
"2039","Profesores","T","DominicanRepublic",0.084,0,0
"2040","Asesores","T","Argentina",0.153,3,0.22
"2041","Profesores","T","DominicanRepublic",0.084,0,0
"2042","Profesores","T","DominicanRepublic",0.084,0,0
"2043","","T","Mexico",0.026,0,0
"2044","UCC","T","Mexico",0.026,43,0.1
"2045","UCC","T","Mexico",0.007,0,0
"2046","Asesores","T","Mexico",0.026,138,0.15
"2047","UCC","T","Mexico",0.026,45,0.1
"2048","UCC","T","Mexico",0.007,0,0
"2049","Asesores","T","Mexico",0.026,178,0.15
"2050","Tutores","T","Mexico",0.026,174,0.15
"2051","Asesores","T","Mexico",0.026,51,0.1
"2052","Asesores","T","Colombia",0.063,27,0.13
"2053","Asesores","T","Mexico",0.026,104,0.12
"2054","Asesores","T","Chile",0.153,10,0.22
"2055","Asesores","T","Mexico",0.026,106,0.12
"2056","Asesores","T","Colombia",0.063,1,0
"2057","Asesores","T","Mexico",0.026,50,0.1
"2058","Asesores","T","Mexico",0.026,144,0.15
"2059","Asesores","T","Mexico",0.026,6,0.1
"2060","Asesores","T","Mexico",0.026,0,0
"2061","","T","Mexico",0.026,238,0.17
"2062","Asesores","T","Mexico",0.026,109,0.12
"2063","UCC","T","Mexico",0.026,63,0.12
"2064","Asesores","T","Ecuador",0.226,70,0.52
"2065","Asesores","T","Colombia",0.063,85,0.2
"2066","Asesores","T","Colombia",0.063,74,0.2
"2067","Asesores","T","Mexico",0.026,0,0
"2068","Asesores","T","Mexico",0.026,0,0
"2069","Asesores","T","Mexico",0.026,0,0
"2070","Asesores","T","Mexico",0.026,0,0
"2071","Asesores","T","USA",0.021,403,0.19
"2072","Asesores","T","Mexico",0.026,0,0
"2073","","T","Mexico",0.026,550,0.33
"2074","Asesores","T","Mexico",0.026,0,0
"2075","Asesores","T","Mexico",0.026,35,0.1
"2076","Asesores","T","Mexico",0,0,0
"2077","Asesores","T","Mexico",0,0,0
"2078","Asesores","T","Mexico",0.026,0,0
"2079","Asesores","T","Mexico",0.026,0,0
"2080","Asesores","T","Mexico",0.007,0,0
"2081","Asesores","T","Mexico",0.026,0,0
"2082","UCC","T","Mexico",0.026,32,0.1
"2083","Asesores","T","Mexico",0.026,0,0
"2084","Asesores","T","Mexico",0.026,0,0
"2085","Asesores","T","Mexico",0.026,101,0.12
"2086","UCC","T","Mexico",0.026,97,0.12
"2087","Asesores","T","Mexico",0.026,6,0.1
"2088","Asesores","T","Mexico",0.026,62,0.12
"2089","UCC","T","Mexico",0.026,185,0.17
"2090","Asesores","T","Mexico",0.026,25,0.1
"2091","Asesores","T","Mexico",0.026,0,0
"2092","Asesores","T","Mexico",0.026,0,0
"2093","Asesores","T","Mexico",0.026,34,0.1
"2094","Asesores","T","Mexico",0.026,0,0
"2095","Profesores","T","DominicanRepublic",0.084,55,0.15
"2096","Profesores","T","DominicanRepublic",0.084,0,0
"2097","Asesores","T","Mexico",0.026,0,0
"2098","Profesores","T","DominicanRepublic",0.084,0,0
"2099","Profesores","T","DominicanRepublic",0.084,0,0
"2100","Profesores","T","DominicanRepublic",0.084,0,0
"2101","Profesores","T","DominicanRepublic",0.084,0,0
"2102","Profesores","T","DominicanRepublic",0.084,0,0
"2103","Asesores","T","Mexico",0.026,0,0
"2104","Asesores","T","Mexico",0.026,0,0
"2105","Asesores","T","Mexico",0.026,0,0
"2106","Asesores","T","Mexico",0.026,79,0.12
"2107","","T","Germany",0.021,0,0
"2108","Asesores","T","Mexico",0.026,0,0
"2109","Asesores","T","Mexico",0.026,0,0
"2110","Asesores","T","Mexico",0.026,0,0
"2111","UCC","T","Mexico",0.026,0,0
"2112","Asesores","T","Mexico",0.026,0,0
"2113","Tutores","T","Belgium",0.09,0,0
"2114","UCC","T","Mexico",0.026,257,0.2
"2115","","T","Colombia",0.063,264,0.39
"2116","Asesores","T","Mexico",0.026,204,0.17
"2117","Asesores","T","Mexico",0.026,41,0.1
"2118","Asesores","T","Mexico",0.026,8,0.1
"2119","Asesores","T","Mexico",0.026,0,0
"2120","","T","Aruba",0.234,0,0
"2121","Asesores","T","Mexico",0.026,0,0
"2122","Tutores","T","Peru",0.126,148,0.45
"2123","Asesores","T","Mexico",0.026,0,0
"2124","Asesores","T","Chile",0.153,25,0.22
"2125","Tutores","T","Ecuador",0.226,171,0.75
"2126","Tutores","T","Ecuador",0.226,0,0
"2127","UCC","T","Mexico",0.026,1082,0.56
"2128","Asesores","T","ElSalvador",0.244,44,0.31
"2129","Tutores","T","Peru",0.126,0,0
"2130","Tutores","T","Switzerland",0.021,0,0
"2131","Tutores","T","Mexico",0.026,28,0.1
"2132","Asesores","T","Mexico",0.026,74,0.12
"2133","Tutores","T","Peru",0.126,0,0
"2134","Asesores","T","Chile",0.153,167,0.53
"2135","Asesores","T","Colombia",0.063,26,0.13
"2136","Tutores","T","Mexico",0.026,18,0.1
"2137","Tutores","T","Mexico",0.026,0,0
"2138","Tutores","T","CostaRica",0.086,109,0.24
"2139","UCC","T","Mexico",0.026,0,0
"2140","UCC","T","Mexico",0.026,0,0
"2141","","T","Peru",0.126,6,0.2
"2142","","T","Aruba",0.234,0,0
"2143","UCC","T","Mexico",0.026,110,0.12
"2144","UCC","T","Mexico",0.026,0,0
"2145","UCC","T","Mexico",0.007,0,0
"2146","Tutores","T","Colombia",0.063,0,0
"2147","Asesores","T","Mexico",0.026,681,0.38
"2148","Asesores","T","Mexico",0.026,0,0
"2149","Asesores","T","Mexico",0.026,0,0
"2150","Asesores","T","Mexico",0.026,0,0
"2151","Asesores","T","Mexico",0.026,0,0
"2152","Asesores","T","Mexico",0.026,0,0
"2153","Asesores","T","Mexico",0.026,44,0.1
"2154","Asesores","T","Mexico",0.026,2,0.1
"2155","Asesores","T","Mexico",0.026,0,0
"2156","Asesores","T","Mexico",0.026,0,0
"2157","UCC","T","Mexico",0.026,45,0.1
"2158","UCC","T","Mexico",0.007,0,0
"2159","UCC","T","Mexico",0.007,0,0
"2160","UCC","T","Mexico",0.026,0,0
"2161","Asesores","T","Bolivia",0.158,136,0.54
"2162","Asesores","T","Colombia",0.063,0,0
"2163","Asesores","T","Colombia",0.063,3,0.13
"2164","Asesores","T","Colombia",0.063,0,0
"2165","UCC","T","Mexico",0.026,0,0
"2166","UCC","T","Mexico",0.026,0,0
"2167","UCC","T","Mexico",0.026,34,0.1
"2168","Asesores","T","Mexico",0.026,127,0.15
"2169","Tutores","T","CostaRica",0.086,76,0.24
"2170","Tutores","T","CostaRica",0.086,0,0
"2171","Asesores","T","Mexico",0.026,206,0.17
"2172","Tutores","T","Colombia",0.063,0,0
"2173","Asesores","T","Mexico",0.026,0,0
"2174","Asesores","T","Colombia",0.063,0,0
"2175","Tutores","T","Peru",0.126,0,0
"2176","Tutores","T","Peru",0.126,1,0
"2177","Asesores","T","Colombia",0.063,0,0
"2178","Asesores","T","Mexico",0.007,0,0
"2179","Asesores","T","Mexico",0.026,0,0
"2180","Tutores","T","Peru",0.126,0,0
"2181","Tutores","T","Chile",0.153,44,0.22
"2182","Tutores","T","Mexico",0.026,0,0
"2183","Tutores","T","Mexico",0.026,0,0
"2184","Tutores","T","Switzerland",0.181,96,0.43
"2185","Tutores","T","Switzerland",0.181,12,0.25
"2186","Tutores","T","Colombia",0.063,22,0.13
"2187","Coordinadores","T","DominicanRepublic",0.18,0,0.18
"2188","Coordinadores","T","DominicanRepublic",0.18,0,0.18
"2189","Coordinadores","T","DominicanRepublic",0.18,0,0.18
"2190","Coordinadores","T","DominicanRepublic",0.18,0,0.18
"2191","Coordinadores","T","DominicanRepublic",0.18,0,0.18
"2192","Coordinadores","T","Peru",0.18,0,0.18
"2193","Asesores","T","Ecuador",0.135,0,0
"2194","Asesores","T","USA",0,0,0
"2195","Asesores","T","Mexico",0.026,22,0.1
"2196","Asesores","T","Venezuela",0.153,762,2.06
"2197","Asesores","T","Venezuela",0.063,0,0
"2198","Asesores","T","USA",0.021,0,0
"2199","Asesores","T","USA",0.021,0,0
"2200","Asesores","T","Ecuador",0.226,26,0.3
"2201","Asesores","T","Mexico",0.026,44,0.1
"2202","Asesores","T","Mexico",0.026,12,0.1
"2203","Asesores","T","DominicanRepublic",0.142,28,0.21
"2204","Asesores","T","Venezuela",0.153,160,0.53
"2205","Asesores","T","Colombia",0.063,0,0
"2206","Asesores","T","Mexico",0.026,100,0.12
"2207","Asesores","T","Paraguay",0.113,0,0
"2208","Asesores","T","USA",0.021,0,0
"2209","Asesores","T","USA",0.021,77,0.08
"2210","Asesores","T","Colombia",0.063,134,0.26
"2211","Asesores","T","Mexico",0.026,3,0.1
"2212","Asesores","T","Argentina",0.021,0,0
"2213","Asesores","T","PuertoRico",0.021,132,0.1
"2214","Asesores","T","Spain",0,0,0
"2215","Asesores","T","Chile",0.153,0,0
"2216","Asesores","T","Colombia",0.063,0,0
"2217","Asesores","T","Colombia",0.063,0,0
"2218","Asesores","T","Colombia",0.063,0,0
"2219","Asesores","T","Colombia",0.04,0,0
"2220","Asesores","T","Colombia",0.063,0,0
"2221","Asesores","T","Colombia",0.063,95,0.2
"2222","Asesores","T","Colombia",0.063,19,0.13
"2223","Asesores","T","Colombia",0.063,0,0
"2224","Asesores","T","Mexico",0.026,111,0.12
"2225","Asesores","T","Colombia",0.063,0,0
"2226","Asesores","T","Mexico",0.026,61,0.12
"2227","Asesores","T","Mexico",0.026,641,0.36
"2228","Asesores","T","Mexico",0.026,68,0.12
"2229","Asesores","T","Mexico",0.026,0,0
"2230","Asesores","T","Mexico",0.026,0,0
"2231","Asesores","T","Argentina",0.153,628,1.75
"2232","Asesores","T","Colombia",0.04,58,0.11
"2233","Asesores","T","Colombia",0.063,0,0
"2234","Asesores","T","Colombia",0.063,0,0
"2235","Asesores","T","Colombia",0.063,0,0
"2236","Asesores","T","Colombia",0.063,0,0
"2237","Asesores","T","Colombia",0.04,0,0
"2238","Asesores","T","Paraguay",0.113,60,0.18
"2239","Asesores","T","Peru",0.126,0,0
"2240","Asesores","T","Mexico",0.026,0,0
"2241","Asesores","T","Colombia",0.063,340,0.45
"2242","Asesores","T","Colombia",0.063,26,0.13
"2243","Asesores","T","Mexico",0.026,176,0.15
"2244","Asesores","T","Mexico",0.026,61,0.12
"2245","Asesores","T","Colombia",0.063,786,0.95
"2246","Asesores","T","Colombia",0.063,0,0
"2247","Asesores","T","Colombia",0.063,14,0.13
"2248","Asesores","T","Colombia",0.063,25,0.13
"2249","Asesores","T","Colombia",0.063,0,0
"2250","Asesores","T","Mexico",0.026,0,0
"2251","Asesores","T","Colombia",0.063,295,0.39
"2252","Asesores","T","Colombia",0.063,0,0
"2253","Asesores","T","Mexico",0.026,82,0.12
"2254","Asesores","T","Mexico",0.026,0,0
"2255","Asesores","T","Mexico",0.026,20,0.1
"2256","Asesores","T","Mexico",0.026,3,0.1
"2257","Asesores","T","Mexico",0.026,0,0
"2258","Asesores","T","Colombia",0.063,322,0.45
"2259","Asesores","T","DominicanRepublic",0.142,0,0
"2260","Asesores","T","Colombia",0.063,97,0.2
"2261","Asesores","T","Ecuador",0.226,287,1.2
"2262","Asesores","T","USA",0.021,28,0.06
"2263","Asesores","T","Argentina",0.153,1060,2.82
"2264","Asesores","T","Colombia",0.063,0,0
"2265","Asesores","T","Colombia",0.063,10,0.13
"2266","Asesores","T","Colombia",0.063,470,0.57
"2267","Asesores","T","Colombia",0.063,0,0
"2268","Asesores","T","Colombia",0.063,173,0.26
"2269","Asesores","T","Colombia",0.063,17,0.13
"2270","Asesores","T","Colombia",0.063,183,0.32
"2271","Asesores","T","Mexico",0.026,0,0
"2272","Asesores","T","Mexico",0.026,0,0
"2273","Asesores","T","Colombia",0.063,192,0.32
"2274","Asesores","T","Chile",0.153,589,1.6
"2275","Asesores","T","Andorra",0.211,213,0.91
"2276","Asesores","T","Uruguay",0.239,433,1.98
"2277","Asesores","T","Chile",0.153,0,0
"2278","Asesores","T","Chile",0,0,0
"2279","Asesores","T","Colombia",0.063,21,0.13
"2280","","T","Colombia",0.063,747,0.89
"2281","Asesores","T","Colombia",0.063,424,0.57
"2282","Asesores","T","Ecuador",0.135,21,0.21
"2283","","T","Colombia",0.063,838,0.95
"2284","Asesores","T","Colombia",0.063,0,0
"2285","Asesores","T","Brazil",0.111,0,0
"2286","Asesores","T","Mexico",0.026,0,0
"2287","","T","Colombia",0.063,0,0
"2288","Asesores","T","Bolivia",0.158,66,0.39
"2289","Asesores","T","Colombia",0.063,0,0
"2290","","T","Mexico",0.007,0,0
"2291","","T","Mexico",0.007,0,0
"2292","","T","Mexico",0.007,0,0
"2293","","T","Mexico",0.007,0,0
"2294","Asesores","T","Mexico",0.026,1414,0.69
